,selected_start_value,selected_end_value,selected_returns,max_returns,ols_r_squared,data,indicator_name,indicator_params,_status
2452,23.00265607366761,25.00547868477446,0.006170347677501659,0.006170347677501659,0.30104063976368445,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 28},OK
2453,-22.74111675126903,-21.069182389937097,0.01669339815106108,0.01669339815106108,0.34162131547194363,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 28},OK
2454,23.294007129576926,25.27387709241792,0.006170347677501659,0.006170347677501659,0.26252666286155535,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 29},OK
2455,-23.553299492385783,-21.496130696474633,0.02074252978594378,0.02074252978594378,0.37617778608589414,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 29},OK
2456,23.57551180327991,25.53324258721274,0.006170347677501659,0.006176419280496932,0.2717383431412096,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 30},OK
2457,-22.8483606557377,-20.894239036973357,0.03575011845995709,0.03575011845995709,0.2362697558161283,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 30},OK
2458,23.847734520255315,25.784093189657412,0.006170347677501659,0.006170347677501659,0.30931574824863395,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 31},OK
2459,-21.644120707596244,-19.93037423846824,0.018717411939928836,0.03986726305928301,0.1414467877792841,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 31},OK
2460,24.111194856912093,26.026905696641663,0.006170347677501659,0.006170347677501659,0.26055480416377086,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 32},OK
2461,-22.8233305156382,-20.959595959595962,0.009938607969666308,0.0508899676375405,0.18691517068279384,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 32},OK
2462,24.36637222999883,26.26211997154509,0.006170347677501659,0.006170347677501659,0.2629385518938654,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 33},OK
2463,-23.148148148148145,-21.20200333889817,0.006170347677501659,0.0584264882218698,0.11734797310835643,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 33},OK
2464,24.613709893578545,26.490142600853474,0.006170347677501659,0.006170347677501659,0.12186000193947777,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 34},OK
2465,-23.789649415692818,-22.55892255892257,0.02883351588170857,0.02883351588170857,0.02683340604856488,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 34},OK
2466,24.85361839570119,26.711350060152498,0.006170347677501659,0.006170347677501659,0.11319342004332278,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 35},OK
2467,-23.789649415692818,-21.945137157107222,0.009992666959832697,0.012138281093528297,0.024517303397321943,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 35},OK
2468,25.086478603558504,26.9260914899897,0.006170347677501659,0.006170347677501659,0.06018353923975861,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 36},OK
2469,-24.106400665004145,-22.039134912461382,0.028909706316559536,0.028909706316559536,0.018738707527402143,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 36},OK
2470,25.312644376125874,27.134691153487466,0.006170347677501659,0.006170347677501659,0.052540089913938104,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 37},OK
2471,-23.980016652789335,-21.91894127377999,0.008244839677891636,0.018270890623530215,0.02449474847890787,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 37},OK
2472,25.53244494277051,27.337450628223124,0.006170347677501659,0.05177993527508096,0.1313333337987307,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 38},OK
2473,-25.784313725490186,-24.23236514522821,0.01836455947483928,0.01836455947483928,0.07455092676729658,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 38},OK
2474,25.746187032073607,27.53465077171802,0.006170347677501659,0.05177993527508096,0.1349824734244578,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 39},OK
2475,-24.526420737786633,-22.621035058430724,0.012874149800198218,0.030558482613276983,0.004687032581816353,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 39},OK
2476,25.954156785166234,27.726553490840445,0.006170347677501659,0.05177993527508096,0.13635051652240815,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 40},OK
2477,-25.163934426229496,-22.942643391521198,0.017166222925342183,0.017166222925342183,0.1162840688020842,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 40},OK
2478,26.156621480840045,27.913403339155636,0.006170347677501659,0.05177993527508096,0.13879186821152112,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 41},OK
2479,-25.39215686274509,-23.147208121827408,0.013678789917329359,0.013678789917329359,0.09443016578716612,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 41},OK
2480,26.35383109463649,28.09542896182714,0.006170347677501659,0.05177993527508096,0.13610460490744503,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 42},OK
